pid,s1_dwgt,s1_best_age_yrs,s1_age_intervals,s1_best_dob_m,s1_best_dob_y,s1_best_race,s1_best_gen,s1_empl,s1_locklevnat,s1_geo2011,s1_dc2011,s1_mdbdc2011,s1_prov2011,s1_intrv_c,s1_intrv_gen,s1_intrv_race,s1_intrv_dob_y,s1_intrv_lng1,s1_intrv_lng2,s1_intrv_lng3,s1_intrv_lng4,s1_intrv_lng5,s1_intrv_edu,s1_intrv_position,s1_intrv_years_exp_oth
"184934,2610.649265048553,21,1,10,2000,2,1,0,1,2,797,""EKU"",7,881,1,1,1987,2,11,3,,,26,2,0"
"184983,120.480739160781,35,2,-8,1984,2,2,0,1,2,797,""EKU"",7,877,1,1,1987,3,11,4,,,12,2,5"
"184989,11147.64027906139,51,3,-9,1970,1,2,0,1,1,947,""DC47"",9,850,2,1,1990,4,11,6,10,,27,2,1"
"184993,1018.856023703971,29,1,4,1992,1,1,0,1,1,212,""DC12"",2,805,2,1,1991,6,4,11,,,25,2,5"
"185033,18046.93479749002,25,1,8,1996,1,2,1,1,3,832,""DC32"",8,850,2,1,1990,4,11,6,10,,27,2,1"
"185040,20880.35497763434,25,1,11,1996,1,1,1,1,2,797,""EKU"",7,830,2,1,1995,3,6,11,,,6,2,0"
"185051,2139.791309019868,43,2,3,1978,1,1,0,1,2,499,""MAN"",4,892,2,1,1999,9,11,3,7,8,26,2,0"
"185091,11147.64027906139,22,1,1,1999,1,2,1,1,2,799,""TSH"",7,861,2,1,1981,4,11,3,2,6,26,2,0"
"185107,670.804554183062,45,2,5,1976,1,2,1,1,2,199,""CPT"",1,854,2,1,1991,4,11,6,3,,26,2,0"
"185129,4118.322076260632,40,2,4,1981,1,2,1,1,2,799,""TSH"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"185130,6275.237387500658,31,1,1,1990,1,2,0,1,2,934,""DC34"",9,855,2,1,1987,6,4,11,,,12,2,5"
"185152,5949.26341520236,20,1,4,2001,1,1,0,1,1,933,""DC33"",9,882,1,1,1994,11,6,,,,12,2,2"
"185171,1790.88201665002,51,3,-8,1969,1,1,0,1,2,215,""DC15"",2,872,1,1,1972,5,6,11,3,,25,2,0"
"185182,2276.424467726778,58,3,-9,1963,1,1,-8,1,2,798,""JHB"",7,829,1,1,1998,6,11,,,,12,2,0"
"185183,4280.492586792947,49,2,7,1972,1,2,1,1,2,260,""BUF"",2,822,2,1,1985,6,11,10,3,,12,2,0"
"185188,1018.856023703971,29,1,8,1992,2,2,-8,1,2,599,""ETH"",5,829,1,1,1998,6,11,,,,12,2,0"
"185228,42.13398335211053,35,2,-8,1984,1,1,0,1,2,599,""ETH"",5,880,1,1,1994,3,11,9,7,10,33,2,0"
"185231,2214.776106568025,27,1,9,1994,1,1,1,1,2,418,""DC18"",4,853,2,1,1999,6,4,11,,,27,2,0"
"185242,20880.35497763434,27,1,3,1994,1,2,-8,1,-9,-9,""-9"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"185332,712.4339523543485,27,1,10,1994,3,1,1,1,2,499,""MAN"",4,889,2,1,1991,6,11,5,3,,12,2,8"
"185438,33572.25837296388,28,1,8,1993,1,1,1,1,1,528,""DC28"",5,879,2,1,1990,4,11,3,6,,12,2,3"
"185470,5746.152248238099,57,3,2,1964,1,1,1,1,2,798,""JHB"",7,879,2,1,1990,4,11,3,6,,12,2,3"
"185472,11147.64027906139,51,3,2,1970,1,1,1,1,1,933,""DC33"",9,805,2,1,1991,6,4,11,,,25,2,5"
"185490,491.3123726502736,59,3,1,1962,4,2,1,1,2,831,""DC31"",8,827,2,2,1999,10,11,,,,12,2,1"
"185501,2780.57835944569,31,1,9,1990,4,2,-8,1,2,638,""DC38"",6,850,2,1,1990,4,11,6,10,,27,2,1"
"185523,11147.64027906139,24,1,9,1997,1,2,0,1,2,797,""EKU"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"185550,8614.170470308198,47,2,1,1974,1,2,1,1,-9,-9,""-9"",5,817,2,1,1984,4,11,,,,11,2,0"
"185577,6275.237387500658,39,2,3,1982,1,1,1,1,-9,-9,""-9"",9,840,2,1,1986,11,3,4,,,12,2,6"
"185602,422.7697828289338,22,1,9,1999,1,1,1,1,2,637,""DC37"",6,815,2,1,1984,3,11,6,,,12,2,0"
"185603,2139.791309019868,40,2,5,1981,1,2,0,1,2,499,""MAN"",4,872,1,1,1972,5,6,11,3,,25,2,0"
"185661,11969.40788458378,-8,-8,-8,-8,2,1,1,1,-8,-8,""-8"",-8,809,1,2,1983,10,11,,,,12,2,2"
"185672,1352.521332323018,45,2,6,1976,1,1,0,1,2,797,""EKU"",7,856,2,1,1986,3,11,5,9,,12,2,0"
"185708,2276.424467726778,-9,-9,-9,-9,1,2,1,1,-9,-9,""-9"",7,886,1,1,1997,4,11,3,,,12,2,0"
"185740,13987.81540528042,30,1,1,1991,1,1,0,1,2,798,""JHB"",7,856,2,1,1986,3,11,5,9,,12,2,0"
"185742,14801.78674728395,35,2,5,1986,1,1,1,1,1,543,""DC43"",5,810,2,1,1993,6,4,5,11,,27,2,3"
"185762,13573.03167971448,22,1,4,1999,2,2,0,1,2,199,""CPT"",1,809,1,2,1983,10,11,,,,12,2,2"
"185782,130.5352415252341,60,4,8,1961,1,1,1,1,2,797,""EKU"",7,892,2,1,1999,9,11,3,7,8,26,2,0"
"185815,11147.64027906139,33,1,1,1988,1,1,1,1,2,797,""EKU"",7,876,2,2,1989,10,11,,,,11,2,12"
"185833,4866.1260541256,48,2,11,1973,1,1,1,1,2,830,""DC30"",8,808,2,1,1995,4,6,11,3,,12,2,4"
"185861,7926.364262206375,24,1,8,1997,1,2,0,1,-9,-9,""-9"",8,886,1,1,1997,4,11,3,,,12,2,0"
"185869,11147.64027906139,33,1,-8,1988,2,1,1,1,2,798,""JHB"",7,846,2,1,1996,8,11,,,,25,-3,0"
"185888,5216.558201114694,37,2,3,1984,1,2,1,1,2,797,""EKU"",7,878,2,4,1970,11,10,,,,26,2,0"
"185893,2443.730660236592,33,1,-8,1988,1,2,-8,1,-9,-9,""-9"",7,807,1,1,1986,1,3,2,4,6,25,2,0"
"185901,12219.73367048528,34,1,1,1987,1,2,1,1,2,935,""DC35"",9,853,2,1,1999,6,4,11,,,27,2,0"
"185911,20880.35497763434,30,1,5,1991,1,1,0,1,1,554,""DC24"",5,873,1,1,1997,1,11,3,,,12,2,0"
"185917,2159.658147370428,50,3,5,1971,1,1,1,1,2,831,""DC31"",8,808,2,1,1995,4,6,11,3,,12,2,4"
"185934,6094.608415897959,46,2,4,1975,2,1,1,1,2,199,""CPT"",1,846,2,1,1996,8,11,,,,25,-3,0"
"185995,191.1345351564739,50,3,8,1971,1,1,1,1,2,832,""DC32"",8,856,2,1,1986,3,11,5,9,,12,2,0"
"186025,148.0484743806234,61,4,4,1960,1,1,1,1,-9,-9,""-9"",5,872,1,1,1972,5,6,11,3,,25,2,0"
"186041,6520.684958069316,39,2,2,1982,1,1,1,1,3,742,""DC42"",7,841,2,1,1991,6,11,1,3,,33,2,0"
"186042,4119.154183113366,69,4,1,1952,4,2,0,1,2,199,""CPT"",1,881,1,1,1987,2,11,3,,,26,2,0"
"186109,670.804554183062,70,4,5,1951,1,1,0,1,-9,-9,""-9"",6,809,1,2,1983,10,11,,,,12,2,2"
"186145,2948.275938526082,39,2,9,1982,1,2,1,1,3,742,""DC42"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"186258,7097.06522785985,34,1,-9,1998,1,1,1,1,-9,-9,""-9"",2,829,1,1,1998,6,11,,,,12,2,0"
"186261,460.8032271371231,78,4,3,1943,4,1,0,1,-9,-9,""-9"",3,861,2,1,1981,4,11,3,2,6,26,2,0"
"186289,7524.928799727811,25,1,10,1996,1,2,1,1,2,831,""DC31"",8,855,2,1,1987,6,4,11,,,12,2,5"
"186340,61.36365193195029,31,1,1,1990,1,1,1,1,2,799,""TSH"",7,873,1,1,1997,1,11,3,,,12,2,0"
"186348,2139.791309019868,46,2,-8,1975,1,1,0,1,2,499,""MAN"",4,862,2,1,1995,4,11,,,,11,2,0"
"186353,10087.63995637634,59,3,-8,1963,1,2,0,1,1,244,""DC44"",2,884,1,1,1986,2,3,11,,,12,2,14"
"186361,4768.56346645089,39,2,12,1982,1,2,1,1,2,599,""ETH"",5,804,1,1,1996,6,4,3,11,,12,2,2"
"186378,144.5351416457019,35,2,7,1986,1,2,0,1,-9,-9,""-9"",2,802,2,1,2001,6,4,11,,,12,2,0"
"186404,38.90120287566684,60,4,6,1961,1,1,1,1,1,213,""DC13"",2,829,1,1,1998,6,11,,,,12,2,0"
"186465,12219.73367048528,26,1,11,1995,1,2,0,1,2,831,""DC31"",8,817,2,1,1984,4,11,,,,11,2,0"
"186467,4201.996475427875,46,2,1,1975,1,1,0,1,2,599,""ETH"",5,883,1,1,1986,3,11,,,,25,2,4"
"186475,1790.88201665002,54,3,7,1967,1,2,0,1,2,599,""ETH"",5,805,2,1,1991,6,4,11,,,25,2,5"
"186486,3631.920603759369,48,2,9,1973,1,1,1,1,2,935,""DC35"",9,857,2,1,1987,2,5,11,,,29,2,5"
"186503,4304.084268949053,24,1,11,1997,2,2,1,1,2,797,""EKU"",7,873,1,1,1997,1,11,3,,,12,2,0"
"186505,4324.185719509843,-9,-9,-9,-9,1,2,-8,1,-9,-9,""-9"",8,886,1,1,1997,4,11,3,,,12,2,0"
"186519,20880.35497763434,21,1,2,2000,1,1,0,1,2,947,""DC47"",9,846,2,1,1996,8,11,,,,25,-3,0"
"186558,6275.237387500658,32,1,5,1989,1,2,1,1,2,102,""DC2"",1,819,2,1,2002,8,11,4,5,6,25,2,0"
"186760,16110.94029587878,24,1,4,1997,1,1,1,1,-9,-9,""-9"",5,819,2,1,2002,8,11,4,5,6,25,2,0"
"186772,7073.243847584515,44,2,2,1977,1,1,0,1,2,935,""DC35"",9,867,2,1,1997,4,6,11,1,3,32,2,0"
"186800,3596.670572273647,38,2,5,1983,1,1,0,1,-9,-9,""-9"",1,885,1,1,1995,4,9,6,11,,26,2,3"
"186838,5860.406664168729,34,1,3,1987,1,1,0,1,1,556,""DC26"",5,823,1,1,1995,6,11,1,3,,32,2,4"
"186892,2443.730660236592,32,1,7,1989,1,2,1,1,2,933,""DC33"",9,854,2,1,1991,4,11,6,3,,26,2,0"
"186905,164.9738222346797,56,3,5,1965,2,2,0,1,-9,-9,""-9"",2,836,2,1,1974,11,3,2,5,,26,2,0"
"186943,3176.150283282681,18,1,7,2003,1,2,0,1,2,523,""DC23"",5,829,1,1,1998,6,11,,,,12,2,0"
"186976,2139.791309019868,30,1,4,1991,1,1,1,1,2,419,""DC19"",4,857,2,1,1987,2,5,11,,,29,2,5"
"186994,11147.64027906139,-8,-8,-8,-8,1,1,0,1,-8,-8,""-8"",-8,880,1,1,1994,3,11,9,7,10,33,2,0"
"187024,17031.96665640478,34,1,2,1987,1,2,1,1,1,543,""DC43"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"187088,11147.64027906139,28,1,-8,1993,1,2,1,1,2,798,""JHB"",7,861,2,1,1981,4,11,3,2,6,26,2,0"
"187110,9115.676796236115,39,2,2,1982,1,2,1,1,2,599,""ETH"",5,873,1,1,1997,1,11,3,,,12,2,0"
"187169,4768.56346645089,36,2,4,1985,1,1,0,1,2,599,""ETH"",5,889,2,1,1991,6,11,5,3,,12,2,8"
"187180,7073.243847584515,36,2,12,1984,1,2,0,1,2,742,""DC42"",7,805,2,1,1991,6,4,11,,,25,2,5"
"187273,4006.457575129475,32,1,12,1989,4,1,1,1,2,199,""CPT"",1,878,2,4,1970,11,10,,,,26,2,0"
"187428,11147.64027906139,27,1,2,1994,1,2,1,1,2,799,""TSH"",7,817,2,1,1984,4,11,,,,11,2,0"
"187437,2874.967048484701,27,1,-9,1994,1,2,0,1,-9,-9,""-9"",1,841,2,1,1991,6,11,1,3,,33,2,0"
"187463,14935.18320889659,65,4,12,1956,1,1,1,1,-9,-9,""-9"",5,800,2,1,1980,2,11,3,6,1,12,2,0"
"187476,975.7490648737364,66,4,12,1954,2,1,1,1,1,214,""DC14"",2,803,2,1,1983,2,3,5,11,,31,2,8"
"187477,435.2795361771235,35,2,11,1986,1,2,0,1,2,599,""ETH"",5,874,2,1,1986,2,11,6,,,25,2,0"
"187487,3951.953117241019,76,4,3,1945,1,1,0,1,2,832,""DC32"",8,857,2,1,1987,2,5,11,,,29,2,5"
"187501,5848.536135461732,24,1,9,1997,3,1,0,1,2,599,""ETH"",5,885,1,1,1995,4,9,6,11,,26,2,3"
"187584,6695.891825999221,24,1,9,1997,1,2,1,1,2,499,""MAN"",4,882,1,1,1994,11,6,,,,12,2,2"
"187624,21127.6369865175,26,1,10,1995,1,1,1,1,1,637,""DC37"",6,830,2,1,1995,3,6,11,,,6,2,0"
"187635,478.6597660062812,39,2,5,1982,4,1,0,1,2,831,""DC31"",8,875,1,1,1997,4,11,6,3,,12,2,0"
"187642,1237.964345483256,53,3,7,1968,1,1,1,1,2,947,""DC47"",9,805,2,1,1991,6,4,11,,,25,2,5"
"187650,2778.555692584109,43,2,1,1978,1,1,-8,1,2,199,""CPT"",1,801,2,1,1988,2,3,11,,,11,2,1"
"187661,13027.03033810609,33,1,2,1988,1,1,1,1,3,798,""JHB"",7,877,1,1,1987,3,11,4,,,12,2,5"
"187684,6583.585280169884,31,1,4,1990,1,1,1,1,2,309,""DC9"",3,885,1,1,1995,4,9,6,11,,26,2,3"
"187686,2811.266961823875,64,4,12,1957,1,1,0,1,-9,-9,""-9"",9,802,2,1,2001,6,4,11,,,12,2,0"
"187698,3444.196786676758,37,2,11,1984,2,1,1,1,2,797,""EKU"",7,800,2,1,1980,2,11,3,6,1,12,2,0"
"187708,9115.676796236115,43,2,6,1978,1,2,0,1,1,523,""DC23"",5,852,2,1,1996,8,11,,,,18,2,0"
"187717,4201.996475427875,44,2,3,1977,1,2,0,1,2,748,""DC48"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"187718,615.9397925068824,35,2,12,1986,1,1,1,1,-9,-9,""-9"",9,886,1,1,1997,4,11,3,,,12,2,0"
"187749,6000.081284844213,30,1,8,1991,4,2,1,1,2,199,""CPT"",1,832,1,1,1982,11,6,,,,25,2,6"
"187756,75.4790213430867,63,4,-8,1958,1,1,0,1,2,742,""DC42"",7,823,1,1,1995,6,11,1,3,,32,2,4"
"187873,7524.928799727811,23,1,3,1998,1,2,1,1,-9,-9,""-9"",8,862,2,1,1995,4,11,,,,11,2,0"
"187882,4695.78012605152,48,2,12,1973,4,1,1,1,2,797,""EKU"",7,813,1,1,1996,11,,,,,12,2,0"
"187943,10087.63995637634,51,3,7,1970,4,2,1,1,2,212,""DC12"",2,850,2,1,1990,4,11,6,10,,27,2,1"
"187967,1790.88201665002,21,1,6,2000,1,2,0,1,2,599,""ETH"",5,831,1,1,1993,4,11,,,,12,2,2"
"188003,908.1408393049782,31,1,10,1990,2,1,1,1,2,799,""TSH"",7,855,2,1,1987,6,4,11,,,12,2,5"
"188060,557.3565842684415,28,1,8,1993,1,1,1,1,2,799,""TSH"",7,882,1,1,1994,11,6,,,,12,2,2"
"188078,11147.64027906139,39,2,12,1982,1,1,0,1,3,742,""DC42"",7,867,2,1,1997,4,6,11,1,3,32,2,0"
"188113,9115.676796236115,49,2,9,1972,1,1,0,1,2,599,""ETH"",5,831,1,1,1993,4,11,,,,12,2,2"
"188124,501.1465255096065,55,3,9,1966,1,1,0,1,-9,-9,""-9"",9,809,1,2,1983,10,11,,,,12,2,2"
"188144,1790.88201665002,53,3,4,1968,1,2,1,1,3,528,""DC28"",5,850,2,1,1990,4,11,6,10,,27,2,1"
"188148,4774.47452704692,41,2,1,1980,1,1,1,1,2,499,""MAN"",4,850,2,1,1990,4,11,6,10,,27,2,1"
"188151,11713.20574266651,36,2,8,1985,1,2,1,1,2,936,""DC36"",9,808,2,1,1995,4,6,11,3,,12,2,4"
"188168,13987.81540528042,24,1,-8,1995,1,1,0,1,-9,-9,""-9"",7,880,1,1,1994,3,11,9,7,10,33,2,0"
"188178,8826.886063182414,34,1,10,1987,1,2,1,1,2,210,""DC10"",2,855,2,1,1987,6,4,11,,,12,2,5"
"188193,4324.185719509843,32,1,7,1989,1,2,1,1,2,831,""DC31"",8,819,2,1,2002,8,11,4,5,6,25,2,0"
"188207,3389.117620269317,40,2,4,1981,4,2,0,1,2,798,""JHB"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"188256,456.2752723871745,35,2,3,1986,1,2,0,1,-9,-9,""-9"",3,868,2,1,2001,4,11,9,3,,12,2,1"
"188290,3207.933487760746,30,1,1,1991,2,1,1,1,-9,-9,""-9"",1,846,2,1,1996,8,11,,,,25,-3,0"
"188303,11041.92636125514,39,2,11,1982,1,1,1,1,-9,-9,""-9"",9,826,2,1,1993,4,11,3,5,6,27,2,1"
"188315,67.70108705227496,36,2,11,1985,1,1,1,1,1,934,""DC34"",9,867,2,1,1997,4,6,11,1,3,32,2,0"
"188322,1465.305399060988,62,4,10,1959,1,1,0,1,2,799,""TSH"",7,847,2,1,1987,11,6,3,,,26,2,0"
"188347,701.0727249342298,75,4,7,1946,2,1,0,1,2,199,""CPT"",1,821,2,1,1997,11,5,4,6,,12,2,1"
"188354,6540.242031088414,26,1,11,1995,1,2,1,1,2,104,""DC4"",1,824,2,2,1973,10,11,,,,12,2,10"
"188374,11041.92636125514,59,3,7,1962,1,2,1,1,2,418,""DC18"",4,801,2,1,1988,2,3,11,,,11,2,1"
"188377,6537.069391555775,37,2,6,1984,1,1,1,1,2,199,""CPT"",1,885,1,1,1995,4,9,6,11,,26,2,3"
"188386,6275.237387500658,42,2,7,1979,1,1,1,1,2,798,""JHB"",7,877,1,1,1987,3,11,4,,,12,2,5"
"188407,1842.64865895304,32,1,8,1989,4,2,1,1,-9,-9,""-9"",7,815,2,1,1984,3,11,6,,,12,2,0"
"188433,1188.673842716602,19,1,-8,2002,1,1,0,1,2,797,""EKU"",7,803,2,1,1983,2,3,5,11,,31,2,8"
"188441,482.0530734974331,50,3,-8,1971,3,2,0,1,2,199,""CPT"",1,872,1,1,1972,5,6,11,3,,25,2,0"
"188473,12205.53571586513,37,2,-8,1984,1,1,1,1,2,798,""JHB"",7,857,2,1,1987,2,5,11,,,29,2,5"
"188549,3811.6212852296,59,3,9,1962,1,1,0,1,2,935,""DC35"",9,885,1,1,1995,4,9,6,11,,26,2,3"
"188583,7073.243847584515,53,3,3,1968,1,2,0,1,2,935,""DC35"",9,853,2,1,1999,6,4,11,,,27,2,0"
"188594,12237.85184608496,67,4,9,1954,1,2,0,1,2,742,""DC42"",7,808,2,1,1995,4,6,11,3,,12,2,4"
"188609,11147.64027906139,34,1,-8,1987,1,2,1,1,2,798,""JHB"",7,810,2,1,1993,6,4,5,11,,27,2,3"
"188656,16673.78195739689,32,1,10,1989,1,2,0,1,1,556,""DC26"",5,883,1,1,1986,3,11,,,,25,2,4"
"188687,19361.51969301261,18,1,9,2003,2,1,1,1,-9,-9,""-9"",1,809,1,2,1983,10,11,,,,12,2,2"
"188688,16673.78195739689,55,3,12,1966,1,1,0,1,2,418,""DC18"",4,864,2,1,1998,9,11,6,,,12,2,0"
"188715,20880.35497763434,33,1,2,1988,1,1,1,1,2,799,""TSH"",7,882,1,1,1994,11,6,,,,12,2,2"
"188726,4119.154183113366,31,1,-9,1991,1,2,0,1,-8,-8,""-8"",-8,836,2,1,1974,11,3,2,5,,26,2,0"
"188755,1216.532187688994,74,4,7,1947,4,2,0,1,-9,-9,""-9"",1,804,1,1,1996,6,4,3,11,,12,2,2"
"188756,4893.171101242469,71,4,12,1950,1,2,0,1,-9,-9,""-9"",6,854,2,1,1991,4,11,6,3,,26,2,0"
"188771,5860.406664168729,34,1,1,1987,1,1,0,1,2,599,""ETH"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"188772,11147.64027906139,33,1,3,1988,1,1,1,1,2,798,""JHB"",7,841,2,1,1991,6,11,1,3,,33,2,0"
"188775,5860.406664168729,35,2,-9,1986,1,1,0,1,-9,-9,""-9"",8,829,1,1,1998,6,11,,,,12,2,0"
"188778,2727.217210128245,67,4,-9,1954,1,1,1,1,1,638,""DC38"",6,821,2,1,1997,11,5,4,6,,12,2,1"
"188788,3690.229414610984,-8,-8,-8,-8,1,1,0,1,2,947,""DC47"",9,867,2,1,1997,4,6,11,1,3,32,2,0"
"188793,6541.399529836244,29,1,7,1992,1,1,1,1,2,798,""JHB"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"188863,10919.18861598472,36,2,3,1985,2,2,1,1,2,797,""EKU"",7,805,2,1,1991,6,4,11,,,25,2,5"
"188868,1199.476573910247,35,2,5,1986,3,1,0,1,-9,-9,""-9"",5,842,2,1,1999,4,8,11,3,,12,2,0"
"188886,478.6597660062812,32,1,11,1989,1,2,0,1,-9,-9,""-9"",8,819,2,1,2002,8,11,4,5,6,25,2,0"
"188932,6631.618338615552,32,1,4,1989,1,1,1,1,2,748,""DC48"",7,877,1,1,1987,3,11,4,,,12,2,5"
"188949,6275.237387500658,45,2,9,1976,1,1,1,1,2,797,""EKU"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"188960,5907.913470575352,45,2,2,1976,1,1,-8,1,2,742,""DC42"",7,878,2,4,1970,11,10,,,,26,2,0"
"188963,4308.292319188615,67,4,9,1954,1,2,0,1,2,599,""ETH"",5,831,1,1,1993,4,11,,,,12,2,2"
"189013,7073.243847584515,39,2,2,1982,1,1,1,1,1,935,""DC35"",9,850,2,1,1990,4,11,6,10,,27,2,1"
"189064,290.5780505573406,26,1,9,1995,1,2,1,1,2,556,""DC26"",5,805,2,1,1991,6,4,11,,,25,2,5"
"189068,5326.530266939564,46,2,5,1975,1,1,-8,1,-9,-9,""-9"",2,846,2,1,1996,8,11,,,,25,-3,0"
"189070,5860.406664168729,28,1,6,1993,1,1,1,1,1,527,""DC27"",5,867,2,1,1997,4,6,11,1,3,32,2,0"
"189078,6757.76579218899,31,1,5,1990,4,1,1,1,2,799,""TSH"",7,867,2,1,1997,4,6,11,1,3,32,2,0"
"189096,7097.06522785985,28,1,11,1993,2,1,1,1,2,199,""CPT"",1,830,2,1,1995,3,6,11,,,6,2,0"
"189333,7073.243847584515,38,2,9,1983,1,1,1,1,-9,-9,""-9"",7,846,2,1,1996,8,11,,,,25,-3,0"
"189363,10083.47340240762,26,1,5,1995,1,2,1,1,2,637,""DC37"",6,836,2,1,1974,11,3,2,5,,26,2,0"
"189366,6275.237387500658,40,2,11,1981,1,1,1,1,2,798,""JHB"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"189413,9541.994460608874,56,3,2,1965,4,1,0,1,2,799,""TSH"",7,824,2,2,1973,10,11,,,,12,2,10"
"189436,2169.388513722849,46,2,2,1975,2,1,0,1,2,308,""DC8"",3,878,2,4,1970,11,10,,,,26,2,0"
"189525,11875.19454537025,28,1,1,1993,1,2,0,1,2,599,""ETH"",5,883,1,1,1986,3,11,,,,25,2,4"
"189554,24674.8729221265,32,1,2,1989,2,1,0,1,2,199,""CPT"",1,856,2,1,1986,3,11,5,9,,12,2,0"
"189588,72.01563359738222,59,3,11,1962,1,2,-9,1,-9,-9,""-9"",7,886,1,1,1997,4,11,3,,,12,2,0"
"189592,3231.146792339563,34,1,-8,1987,2,1,1,1,2,797,""EKU"",7,879,2,1,1990,4,11,3,6,,12,2,3"
"189631,7513.711109962177,37,2,11,1984,1,1,0,1,1,637,""DC37"",6,855,2,1,1987,6,4,11,,,12,2,5"
"189638,6553.202238760189,49,2,7,1972,1,1,1,1,2,418,""DC18"",4,808,2,1,1995,4,6,11,3,,12,2,4"
"189647,18003.59419209542,33,1,-8,1988,4,2,1,1,-9,-9,""-9"",1,832,1,1,1982,11,6,,,,25,2,6"
"189656,6275.237387500658,45,2,6,1976,1,2,1,1,2,936,""DC36"",9,804,1,1,1996,6,4,3,11,,12,2,2"
"189693,8614.170470308198,57,3,2,1964,1,2,0,1,2,299,""NMA"",2,829,1,1,1998,6,11,,,,12,2,0"
"189842,4022.737256101113,31,1,12,1989,3,1,0,1,-9,-9,""-9"",2,804,1,1,1996,6,4,3,11,,12,2,2"
"189889,5860.406664168729,40,2,12,1981,1,2,1,1,2,599,""ETH"",5,867,2,1,1997,4,6,11,1,3,32,2,0"
"189909,5746.152248238099,53,3,7,1968,2,1,1,1,2,799,""TSH"",7,852,2,1,1996,8,11,,,,18,2,0"
"189969,124.486997426649,31,1,8,1990,1,2,0,1,-9,-9,""-9"",8,886,1,1,1997,4,11,3,,,12,2,0"
"190031,4201.996475427875,38,2,12,1983,1,2,0,1,1,543,""DC43"",5,873,1,1,1997,1,11,3,,,12,2,0"
"190034,4201.996475427875,35,2,10,1986,1,2,0,1,2,599,""ETH"",5,877,1,1,1987,3,11,4,,,12,2,5"
"190044,2682.034902646084,60,4,9,1961,1,2,1,1,2,742,""DC42"",7,801,2,1,1988,2,3,11,,,11,2,1"
"190198,6275.237387500658,40,2,5,1981,1,1,0,1,2,638,""DC38"",6,817,2,1,1984,4,11,,,,11,2,0"
"190230,7171.29855156496,36,2,12,1984,1,1,0,1,2,199,""CPT"",1,818,2,1,1986,5,4,11,,,12,2,2"
"190320,7524.928799727811,29,1,4,1992,1,2,0,1,1,830,""DC30"",8,880,1,1,1994,3,11,9,7,10,33,2,0"
"190347,3045.135955179526,37,2,1,1984,1,1,1,1,2,104,""DC4"",1,852,2,1,1996,8,11,,,,18,2,0"
"190363,11147.64027906139,46,2,6,1975,1,1,0,1,-9,-9,""-9"",8,863,2,1,1996,1,11,3,,,12,2,1"
"190379,4201.996475427875,41,2,7,1980,1,2,1,1,2,599,""ETH"",5,815,2,1,1984,3,11,6,,,12,2,0"
"190446,1084.328414675459,33,1,9,1988,1,1,1,1,2,299,""NMA"",2,871,1,1,1994,2,3,11,6,,26,2,2"
"190458,13987.81540528042,36,2,11,1985,1,1,0,1,2,799,""TSH"",7,802,2,1,2001,6,4,11,,,12,2,0"
"190521,908.1408393049782,27,1,4,1994,1,2,1,1,2,799,""TSH"",7,802,2,1,2001,6,4,11,,,12,2,0"
"190526,355.3571320553936,37,2,1,1984,1,1,0,1,1,639,""DC39"",6,807,1,1,1986,1,3,2,4,6,25,2,0"
"190570,1949.668912942912,54,3,7,1967,4,1,1,1,2,299,""NMA"",2,887,1,1,1986,2,3,11,,,26,2,1"
"190580,4021.989485959551,38,2,5,1983,1,2,1,1,2,499,""MAN"",4,885,1,1,1995,4,9,6,11,,26,2,3"
"190596,6199.941786790062,39,2,7,1982,4,2,1,1,2,199,""CPT"",1,846,2,1,1996,8,11,,,,25,-3,0"
"190656,706.8140140013271,62,4,1,1959,1,1,0,1,2,499,""MAN"",4,888,1,1,1993,6,11,3,5,,12,2,0"
"190682,8826.886063182414,25,1,6,1996,1,1,0,1,1,244,""DC44"",2,857,2,1,1987,2,5,11,,,29,2,5"
"190709,3623.621107299649,25,1,12,1996,1,1,1,1,2,418,""DC18"",4,857,2,1,1987,2,5,11,,,29,2,5"
"190729,3207.933487760746,30,1,7,1991,2,2,1,1,2,797,""EKU"",7,892,2,1,1999,9,11,3,7,8,26,2,0"
"190770,127.121239044589,36,2,2,1985,1,1,-8,1,2,797,""EKU"",7,873,1,1,1997,1,11,3,,,12,2,0"
"190807,14592.93160088618,28,1,7,1993,1,1,0,1,1,637,""DC37"",6,852,2,1,1996,8,11,,,,18,2,0"
"190826,2289.868036514404,51,3,7,1970,1,2,1,1,2,935,""DC35"",9,892,2,1,1999,9,11,3,7,8,26,2,0"
"190869,7524.928799727811,-8,-8,-8,-8,1,1,0,1,1,933,""DC33"",9,880,1,1,1994,3,11,9,7,10,33,2,0"
